cdsCode|lea|priorityNumber|numMisassignments|numMaterials|numFacilities|meetingDate|performance|additionalInfo|year
18641960135756|Thompson Peak Charter|1|1 Teacher|0%|0|2019-06-13|Met||2019
23655650123737|Three Rivers Charter|1|0|0|0|2019-09-17|Met|There are currently no mis-assigned teachers nor vacant teacher positions. All teachers are properly credentialed and current on their credentialing.  All students have access to their own copies of standards-aligned instructional materials. Our facilities are in good repair other then there is some deferred maintenance needed on our buildings such as painting, floor repair and gutter repair.|2019
54722070000000|Three Rivers Union Elementary|1|0 / 0%|0 / 0%|0|2019-11-04|Met|Three Rivers School District is in the middle of a major reconstruction project of 7 classrooms in 2 buildings. One building was 50 years old and the other was 70 years old with no major renovation. The 50 year old building, primary wing consisting of 3 classrooms, was completed August 10, 2019. The 70 year old building, consisting of 4 Jr. High classrooms, is scheduled for completion on December 7, 2019. All major systems have been replaced. In term of meeting the requirements for qualified teachers and access to curriculum-aligned materials, we are there. No deficiencies.|2019
37769010134429|Thrive Public|1|||0||Not Met||2019
41690216044770|Tierra Linda Middle|1|0|0|0|2019-10-24|Met||2019
44697650100388|Tierra Pacifica Charter|1|0|0|0|2019-10-14|Met||2019
54722150000000|Tipton Elementary|1|3.5%|0|0|2019-10-01|Met||2019
19646340119552|Today's Fresh Start Charter School Inglewood|1|0|0|0|2019-10-31|Met||2019
19734370132845|Today's Fresh Start-Compton|1|0|0|0|2019-10-31|Met||2019
30103060137976|Tomorrow's Leadership Collaborative (TLC) Charter|1|0|0|0|2019-10-15|Met||2019
19647336019525|Topanga Elementary Charter|1|0|0|0|2019-10-29|Met||2019
19647336019533|Topeka Charter School For Advanced Studies|1|0; 0; 0|0|0|2019-10-24|Met|For the school year 2018-2019 SARC reports 2 mis-assigned teacher, however error in reporting due to technical issues related to special education|2019
19650600000000|Torrance Unified|1|0 Misassignments of Teacher of English Learners, 0 Total Teacher Misassignments, 0 Vacant Teacher Positions|0|0|2019-10-21|Met|TUSD only hires fully qualified teachers, fully EL authorized teachers for open positions.  Via textbook adoption processes, textbooks are purchased on a 1-1 basis so that every student has their own textbook for school and home use.  Textbooks are repaired/replaced throughout the life of the adoption to maintain a supply sufficient for every student to have access to their own textbook for the life of the adoption.  Over the past decade, TUSD has completed four different bond construction projects that comprehensively repaired/replaced/updated all fundamental facility needs of the district, and all schools are currently in good repair.|2019
39754990000000|Tracy Joint Unified|1|4|0|1|2019-10-22|Met|Staff Assignments Of the four teachers who are reported miss assignment for teachers of English Learners, 3 are new teachers whose paperwork for authorization is in process and 1 is a  World Language teacher who teaches in a language other than English and is not required to have an EL authorization. TUSD continues to provide multiple levels of support to new teachers. The Tracy Unified Induction Program is fully accredited through California Department of Education and Commission on Teaching Credentialing.  Materials All students have access to standards aligned instructional materials.  Facilities The TUSD Maintenance Department continues to implement the standardized use of the FIT tools to identify and address any deficiencies. TUSD administers the process annually for the purpose of providing exemplary facilities district wide. All sites were rated Good or Exemplary, with the exception of 1 which is being relocated to a different location for the 2020-2021 school year, due to facility deficiencies.|2019
54722230000000|Traver Joint Elementary|1|0|0|0|2019-10-08|Met||2019
48705650000000|Travis Unified|1|1 teacher vacancy|0%:  100% of our students have required materials|0|2019-10-08|Met|Please visit our website for a detailed report for Priority 1 at https://www.travisusd.org/Page/4623.|2019
23656156117386|Tree of Life Charter|1|0|0|0|2019-10-30|Met|In the 2018-19 school year, there were 4.3 teachers with full credentials, no teachers without full credentials, and no teachers misassigned.    As a Montessori school, Tree of Life does not use traditional textbooks and instructional materials in its classrooms. Instead, it uses a rich variety of resource materials and Montessori instructional materials, which are standards-aligned though not on the state-approved list. Many of the materials and lessons are purposely designed to support a  curriculum in which the subjects are integrated, which follows principles of the Common Core Standards. A full list of instructional materials is detailed in the school's SARC. Tree of Life Charter School's overall facility rating was "Good" repair status in the most recent FIT report.|2019
45699140135624|Tree of Life International Charter|1|0|0|0|2019-10-22|Met|All 9 certificated teachers are credentialed and are serving in their appropriate assignment. There are 4 teachers in Year 2 of California Induction program to clear their credential, and 2 are in Year 1.|2019
35675610000000|Tres Pinos Union Elementary|1|0|0|3|2019-10-10|Met|Tres Pinos Union School is in declining enrollment and due to budgets restraints, the district is slowly fixing items that were labeled poor or fair on the Facility Inspection Tool.  This summer, we replaced the asphalt on the Kindergarten playground and are looking at constructing a fence around the campus this year.|2019
12629760115154|Trillium Charter|1|0|0|0|2019-10-29|Met||2019
12630570000000|Trinidad Union Elementary|1|0|0|0|2019-10-10|Met|Within the Trinidad Union School District there are no disparities; all teachers are highly qualified, participate in the teacher induction program, and are offered continual support through administration and professional development opportunities.  Students who are low income or minorities are provided instruction at the same rate as other students..  Trinidad school is a TK-8th grade school with all of our teachers being highly qualified, who are observed informally and formally in accordance with education code and bargaining agreements every other year.  Trinidad school has one teacher per grade for 2-8th grade (2019) and has a combination class for TK/K and two classes for 1st grade.  Students are placed in classes based on grade level, and if there are more than one class a grade level team meets to determine the classes based on academic, social, and emotional benefit to the students.|2019
53765130000000|Trinity Alps Unified|1|0%|0%|0|2019-10-08|Met||2019
53717610000000|Trinity Center Elementary|1|0|0|0|2019-10-16|Met||2019
53105380000000|Trinity County Office of Education|1|0|0|0|2019-10-16|Met||2019
42691120124255|Trivium Charter|1|0|0|0|2019-10-29|Met|The charter school provides appropriately assigned teachers, all students have access to curriculum-aligned instructional materials and our learning centers are located in safe, clean and functional buildings.|2019
42691120137877|Trivium Charter School Adventure|1|0|0|0|2019-10-29|Met|TCS, TCSA and TCSV:  The charter school provides appropriately assigned teachers, all students have access to curriculum-aligned instructional materials and our learning centers are located in safe, clean and functional buildings.|2019
42691120137885|Trivium Charter School Voyage|1|0|0|0|2019-10-29|Met|TCS, TCSA and TCSV:  The charter school provides appropriately assigned teachers, all students have access to curriculum-aligned instructional materials and our learning centers are located in safe, clean and functional buildings.|2019
36678920000000|Trona Joint Unified|1|||0||Not Met||2019
54722310000000|Tulare City|1|0|0|0|2019-10-08|Met||2019
54105460000000|Tulare County Office of Education|1|0|0|0|2019-10-09|Met||2019
54722490000000|Tulare Joint Union High|1|0/0%|0/0%|0|2019-10-17|Met||2019
25735930000000|Tulelake Basin Joint Unified|1|0|0%|0|2019-10-22|Met||2019
55105530000000|Tuolumne County Superintendent of Schools|1|0|0|0|2019-10-14|Met|The School Accountability Report Card is provided to the public each year in February. All TCSOS schools have facilities in good repair according to the FIT tool. All teachers are appropriately assigned and instructional materials are accessible to all students. In the 2019/20 school year, teachers will have participating in the adoption of new History/Social Studies and Science curriculum.|2019
50757390000000|Turlock Unified|1|0|0|0|2019-10-15|Met||2019
30736430000000|Tustin Unified|1|0|0|0|2019-10-14|Met|Among major urban districts in California, Tustin Unified has one of the highest rates of compliance with both the teacher credential and the teacher assignment requirements. TUSD also has a high rate of compliance with our instructional materials and Common Core implementation. Moreover, for the third consecutive year, 100% of local schools have earned overall ratings of “good” or “exemplary” repair, according to the Facility Inspection Tool. TUSD has also worked hard to modernize the learning environments in K-12 classrooms to help prepare students for 21st-century learning and careers. Every campus now has WiFi access throughout, 3:1 devices are deployed in all TK-4 classrooms one-to-one devices are used in 5-12 classrooms, enhancing the core curriculum and addressing the unique needs of unduplicated pupils and other learners. At least in part, such school conditions have contributed to a safe and hospitable learning environment for both students and staff members.|2019
55724210000000|Twain Harte|1|0|0|0|2019-10-09|Met||2019
49709616052302|Twin Hills Charter Middle|1|0|0|0|2019-10-10|Met||2019
49709610000000|Twin Hills Union Elementary|1|0|0|0|2019-10-10|Met|Apple Blossom takes pride in having safe, clean, and functional facilities. The updated computer lab and new maker space are highlights.|2019
29664150000000|Twin Ridges Elementary|1|0|0|0|2019-11-12|Met||2019
29102980126227|Twin Ridges Home Study Charter|1|0%|0%|0|2019-11-07|Met|Twin Ridges Home Study is a TK-8th grade Independent Study Personalized Learning Charter School employing 8 fully credentialed, highly qualified teachers. Students have access to California state standards aligned materials in English-Language Arts, Mathematics, Science, Social Studies and Physical Education. School facilities are maintained for the health and safety of all students and staff.|2019
51714640107318|Twin Rivers Charter|1|0|0|0|2019-10-09|Met|Priority 1: Appropriately Assigned Teachers, Access to Curriculum-Aligned Instructional Materials and Safe, Clean and Functional School Facilities  Our annual Facilities Inspection Report (FIT) also shows that all areas of our facility are in excellent shape.  TRCS moved to its current state of the art facility in 2016. Students, Staff and Families/Community overall believe that the TRCS’s facility is safe, clean and in good repair.  100% Staff Strongly Agree/Agree 97.1% Parents/Community Strongly Agree/Agree 90.1% Students Strongly Agree/Agree  1 - BASIC SERVICES - Instructional Materials I have the materials I need to be successful in my role/assignment.  100% Staff Strongly Agree/Agree   My child has the textbooks and materials needed to be successful at TRCS. 95.2% Parents/Community Strongly Agree/Agree   I have the textbooks and materials I need to be a successful student.  95.6% Students Strongly Agree/Agree   1 - BASIC SERVICES - Credentialed Teachers I am able to teach my students with the support and resources I receive at TRCS. 90.6% Staff Strongly Agreed or Agreed  My child has well trained teachers who teach with knowledge in their subject area/grade level. 95.2 Parents/Community Strongly Agreed or Agreed  My teachers are knowledgeable about the subjects/grade level they teach. 97.8% Students Strongly Agreed or Agreed|2019
34765050000000|Twin Rivers Unified|1|4 English Learner Teacher misassignments, 39 Teacher misassignments, 1 vacant teacher positions|0%|131|2019-10-08|Met|Priority 1 identified facility items have been corrected or are in the process of remediation.|2019
49709790000000|Two Rock Union|1|0|0|0|2019-10-17|Met|All teachers are highly qualified. We have four teachers currently completing the induction process.|2019
23656150000000|Ukiah Unified|1|1 or 0.3% of teachers were misassigned.|0 or 0%|0|2019-10-10|Met||2019
08618200137729|Uncharted Shores Academy|1|||0||Not Met||2019
43697080000000|Union Elementary|1|0|0|0|2019-10-14|Met||2019
29664070000000|Union Hill Elementary|1|0|0|0|2019-10-08|Met||2019
29664076027197|Union Hill Elementary|1|0|0|0|2019-10-08|Met||2019
12626790111708|Union Street Charter|1|0|0|3|2019-10-02|Met|The FIT report mentioned 2 areas for improvement; interior surfaces-objects placed on high shelves, an extension cord attached to an appliance, and some chemicals (cleaning supplies) found in classrooms. The JPA safety report also noted a few items for medium priority repair-mainly the wooden swings were deteriorating, but also that the kitchen needed a type K extinguisher.   Objects have been removed from high places to prevent them from falling on someone in an earthquake, the appliance is plugged into the wall directly, and chemicals have been removed. The swings were removed and replaced with modern equipment. A type K fire extinguisher was purchased and installed.|2019
30103060133959|Unity Middle College High|1|0|0|0|2019-10-22|Met||2019
10621660114553|University High|1|0|0|0|2019-10-03|Met|UHS is pleased that ALL our students are served in a modern, school facility that is safe and clean. The school building is relatively still new as it is only 10 years old. Students are taught by highly qualified teachers and everyone is provided curriculum aligned instructional materials.|2019
19647331938885|University High School Charter|1|0|0|0|2019-10-24|Met||2019
37680490138313|University Prep|1|||0||Not Met For Two or More Years||2019
10623800138347|University Prep -  Fresno|1|||0||Not Met For Two or More Years||2019
36678920138321|University Prep - San Bernardino|1|||0||Not Met For Two or More Years||2019
56725536120620|University Preparation Charter School at CSU Channel Islands|1|0|Not applicable to charter schools|0|2019-09-27|Met||2019
45701360106013|University Preparatory|1|0|0|0|2019-11-06|Met|There were no Williams complaints made to U-Prep during the 2018-2019 school year.  Annually, a report is made to the local governing board, to the authorizing governing board, to stakeholders and the public through the California School Dashboard.  Additional detailed reports are also provided on academic and college and career outcomes.|2019
43104390113431|University Preparatory Academy Charter|1|0|0|0|2019-10-24|Met|UPA is closely monitored by our Charter authorizer, Santa Clara COE. In the fall of each year a complete inventory of teacher credentials is forwarded to the county for their review. All teachers at UPA are credentialed for their subject area. Our buildings and grounds are well-maintained by the landlord. The school gets extremely high marks on surveys for the care and maintenance of our facilities. In 2018-2019, additional door-locking and camera security systems were installed to increase student safety. In the 2019-2020 school year, a security fence was installed, enclosing the campus. Purchase of textbooks and other instructional materials occurs annually and is monitored by the Board of Trustees as part of the LCAP process.|2019
54105460119602|University Preparatory High|1|0|0|0|2019-10-09|Met||2019
19647330132027|University Preparatory Value High|1|0|0|0|2019-10-25|Met||2019
36750690000000|Upland Unified|1|0|0|0|2019-09-24|Met||2019
27659790136218|Uplift California North Charter|1|||0||Not Met||2019
42750100135590|Uplift California Santa Barbara|1|||0||Not Met||2019
27659790136010|Uplift California South Charter|1|||0||Not Met||2019
27659790135111|Uplift Monterey|1|||0||Not Met||2019
17769760000000|Upper Lake Unified|1|0|0|0|2019-10-15|Met|Our textbooks are available to students at home and school.  ULUSD is currently working to ensure our textbooks are up to date to meet the California Standards.  Our campuses are being supported by a local bond and facility areas needing improvement are being addressed.|2019
26102640124990|Urban Corps of San Diego County Charter|1|1|0|0|2019-06-14|Met||2019
37683380135913|Urban Discovery Academy Charter|1|Total teacher missassignments: 6 (17%) / Total vacant positions: 2 (5.7%)|0|0|2019-10-16|Met|All students have access to standards-aligned materials for school and home. Facilities are well-maintained and in excellent repair. With some changes in staffing this year, there are several teachers in the process of obtaining full certification.|2019
01100170125567|Urban Montessori Charter|1|1/13|0/0|0|2019-10-24|Met|Our core Montessori pedagogy and its required instructional materials are in every single classroom. Homework aligned with the curriculum includes students contributing to the "Work of the Home", such as cooking, cleaning, playing games, reading, and spending time together.|2019
48705730000000|Vacaville Unified|1|0|o|0|2019-10-24|Met||2019
33752420000000|Val Verde Unified|1|0|0|0|2019-05-07|Met|Val Verde continued to have zero misassignments of teachers of English learners and zero total teacher misassignments. There were zero vacant teacher positions for the 2018-2019 school year.   Zero students in Val Verde were without access to their own copies of instructional materials again this year.   Zero instances of facilities not meeting “good repair” were reported on the most recent Facilities Inspection Tool (FIT) reports.|2019
19753090130955|Valiant Academy of Los Angeles|1|||0||Not Met||2019
37680490131169|Valiant Academy of Southern California|1|||0||Not Met||2019
42750100136630|Valiant Santa Barbara|1|||0||Not Met||2019
19101990132605|Valiente College Preparatory Charter|1|0|0|0|2019-10-20|Met|Valiente ensured that teachers who were in danger of being mis-assigned were immediately sent to credential support through our authorizer, Los Angeles County Office of Education.  Credentials were immediately aligned and/or changes in classes were set to avoid mis-assignment.  All students were provided standards based curriculum in and outside of the classroom.  Any instances of facilities needing repair were fixed within a reasonable amount of time.|2019
19650780000000|Valle Lindo Elementary|1|0|0|0|2019-10-29|Met||2019
05615800000000|Vallecito Union|1|0|0|0|2019-10-16|Met|No teacher misassignments or vacant teacher positions are reported for 2019. Every student has access to standards-aligned instructional materials for use at school and at home. Identified facilities deficiencies will be addressed by projects funded by the modernization funds for Avery Middle School and an approved  $11 million dollar school bond.  Plans for Avery Middle School include new heat and air systems for the current gym/library, installation of a new track/field, and a new multi-purpose facility. Plans for Hazel Fischer Elementary include new heat and air systems, a multi-purpose room renovation, and a new roof.  Plans for Michelson School include the multi purpose room renovation, new roof, and new heat and air systems.   All facilities will have accessibility issues brought into compliance with current Americans with Disabilities Act codes and as well as addressing required Health and Safety Codes.|2019
37684370000000|Vallecitos Elementary|1|0|0|3|2019-10-08|Met||2019
48705810115469|Vallejo Charter|1|Number/percentage of misassignments of teachers of English learners: 0%, Total Teachers misassignments: 0%, Vacant teacher positions: 0|0|0|2019-10-16|Met||2019
48705810000000|Vallejo City Unified|1|Number percentage of misassignments of teachers of English Learners: 0%,  Total teacher misassignments: 1%, Vacant teacher positions: 13 FTE|0%|7|2019-10-16|Met||2019
37756140000000|Valley Center-Pauma Unified|1|0|0|0|2019-10-10|Met||2019
19647330122754|Valley Charter Elementary|1|||0||Not Met||2019
50105045030234|Valley Charter High|1|0|0|0|2019-10-30|Met|We are currently advertising on Edjoin for a CTE teacher to teach two classes.  The class is being taught by a qualified teacher, so the spot is not vacant; we are trying to increase our staff.|2019
19647330122838|Valley Charter Middle|1|||0||Not Met||2019
50713240000000|Valley Home Joint Elementary|1|0|0|0|2019-11-12|Met||2019
19647330137612|Valley International Preparatory High|1|0|0|0|2019-10-15|Met||2019
54105460124057|Valley Life Charter|1|0|0|0|2019-10-14|Met|Per the LCAP Survey shared with staff, students, and parents: In supporting the basics, including quality teachers, facilities, educational materials, and technology; 95.9% agreed that students are achieving 81.3% agreed that VLCS prepares students for entry into high school and beyond. Teachers participate in quality professional development, including, Project-based learning, Universal design of learning, curriculum alignment, achievement teams, science, math, history, ELA, and visual and performing arts.  Teachers feel supported in curriculum and training.  100% of the LCAP respondents agreed that VLCS Students have access to qualified teachers; 93% agreed that VLCS ensures sufficient student access to instructional materials, including technology,  VLCS currently leases two facilities. Updates to the facilities and furniture have been ongoing. 75% believe the Akers facilities are in good repair, 48% agree that the Walnut facility is in good repair.|2019
56725205630405|Valley Oak Charter|1|0|0|0|2019-10-10|Met|Valley Oak Charter is an independent study homeschool program with parents serving as their children’s primary teachers. Credentialed staff and community specialists teach on-site courses, run local field trips, and lead one-day learning activities. VOC staff works as a team to provide appropriate guidance and support for our students in their individual areas of strength and training. All credentialed teachers are correctly assigned and all positions are filled by qualified individuals.   Under our charter, families select from a wide-range of standards-based instructional materials for their core academic subjects. Selected materials are provided free of charge through the school’s lending library and/or by families’ use of their annual curriculum allotment. Students enrolled in grades 9-12 select a curriculum that supports their choice of one of the school’s three high school ‘tracks’: CHSPE, State Diploma, and UC A-G Diploma. Student’s on a Diploma track are subject to more limited curriculum choices and are required to complete all graded assessments under the direct supervision of a certificated staff member at the school site.   VOC recently purchased the church facility where it had previously leased just a few classrooms. The buildings are in good condition and now provide ample space for classrooms, offices, meeting spaces and our many on-site programs.|2019
15101571530492|Valley Oaks Charter|1|0|0|0|2019-10-07|Met||2019
39686270129916|Valley View Charter Prep|1|0|0|0|2019-10-23|Met|Valley View is committed to ensuring that all teachers are appropriately assigned pursuant to Education Code and credentialed in the subject areas and for the pupils they are teaching. Valley View  benefits from a full complement of single subject credentialed program specialists in core subject areas as part of the support of the PCI academic team. Direct instruction opportunities are provided in all A-G approved math and science classes through a hybrid model. This model offers direct instruction utilizing the Zoom online platform with weekly in-person contact at several locations throughout our service area. CP English courses are offered remotely through the use of StudySync, a McGraw-Hill Education core ELA program with many digital features.|2019
19647330133694|Valor Academy Elementary|1|1|0|0|2019-10-28|Met||2019
19647330127894|Valor Academy High|1|2|0|1|2019-10-28|Met||2019
19647330120022|Valor Academy Middle|1|3|0|0|2019-10-28|Met||2019
19647336019673|Van Gogh Charter|1|0%|0%|0|2019-10-30|Met|Van Gogh Charter consistently meets requirements for 100% appropriately assigned teachers. In addition, 100% of all  students have access to curriculum-aligned instructional materials.   Our school facilities exceed standards of providing for a clean, safe, and functional school facility. Our overall rating for facilities for 2018-19 was Exemplary.|2019
29768776111371|Vantage Point Charter|1|0|0|0|2019-11-13|Met||2019
19647336019715|Vaughn Next Century Learning Center|1|0|0|0|2019-10-23|Met||2019
56105610112417|Ventura Charter School of Arts and Global Education|1|0|0|0|2019-10-17|Met||2019
56105610000000|Ventura County Office of Education|1|0|0|0|2019-10-28|Met||2019
56726520000000|Ventura Unified|1|2|0|0|2019-10-08|Met||2019
39103973930476|Venture Academy|1|0|0|0|2019-09-17|Met||2019
36679180000000|Victor Elementary|1|0|0|0|2019-10-09|Met||2019
36679340000000|Victor Valley Union High|1|0|0|0|2019-10-24|Met||2019
43693930106005|Village|1|||0||Not Met||2019
49753580114934|Village Charter|1|0 misassignments or vacancies|0-all students have access|0|2019-10-15|Met||2019
19647330129866|Village Charter Academy|1|0|0|0|2019-06-15|Met||2019
49708966052070|Village Elementary Charter|1|0|0|0|2019-11-12|Met||2019
01612590123711|Vincent Academy|1|||0||Not Met||2019
15638340000000|Vineland Elementary|1|0|0|0|2019-10-21|Met|The Vineland School District annually measures progress in meeting the Williams Settlement requirements at 100% of all school sites and  promptly address any complaints or other deficiencies identified throughout the academic year.The most recent Williams Visits occurred on August 19 and August 20, 2019 .Sunset and Vineland School all had  sufficient instructional materials , and the both facilities were rated as ""Exemplary." There were also zero misassignments of teachers of English Learners, total teacher misassignments, and vacancies. The Vineland School District provided this information to the local governing board on October 21, 2019.|2019
54722560109751|Visalia Charter Independent Study|1|0|0|0|2019-10-29|Met||2019
54722560120659|Visalia Technical Early College|1|0|0|0|2019-10-29|Met||2019
54722560000000|Visalia Unified|1|0|0|0|2019-10-29|Met||2019
34674473430717|Visions In Education|1|0%|0%|0|2019-10-24|Met||2019
19647330122739|Vista Charter Middle|1|0|0|0|2019-10-23|Met||2019
30103060137000|Vista Condor Global Academy|1|0|0|0|2019-10-23|Met||2019
42693440000000|Vista del Mar Union|1|0|0|0|2019-10-09|Met||2019
30103060132613|Vista Heritage Global Academy|1|0|0|0|2019-10-23|Met||2019
19647330139089|Vista Horizon Global Academy|1|0|0|0|2019-10-23|Met||2019
36677360136937|Vista Norte Public Charter|1|0, 0, and 0 teacher vacancy|0|0|2019-10-15|Met||2019
07616630130930|Vista Oaks Charter|1|0|0|0|2019-10-29|Met||2019
56105610109900|Vista Real Charter High|1|0, 0, 1 teacher vacancy|0|0|2019-10-21|Met||2019
37771560137323|Vista Springs Charter|1|0 misassignments of teachers of English learners; 0 total teacher misassignments, and 1 vacant teacher position|0|0|2019-12-12|Met||2019
37684520000000|Vista Unified|1|0|0|0|2019-10-17|Met|Vista Unified participates fully in the annual Williams settlement requirements at every school in the district. This process includes an annual verification of textbook sufficiency for all students, an annual audit of teacher certification for the course they are assigned to teach, and annual application of the Facilities Inspection Tool (FIT) on every school campus in the district. The outcome of each of these annual review was 100% compliance for all schools.|2019
37768516113468|Vivian Banks Charter|1|||0||Not Met For Two or More Years||2019
43694500113662|Voices College-Bound Language Academy|1|0|0|0|2019-11-01|Met||2019
43104390131748|Voices College-Bound Language Academy at Morgan Hill|1|0|0|0|2019-11-01|Met||2019
43104390132530|Voices College-Bound Language Academy at Mt. Pleasant|1|0|0|0|2019-11-01|Met||2019
07617960136903|Voices College-Bound Language Academy at West Contra Costa County|1|0|0|0|2019-11-01|Met||2019
19647330137521|Vox Collegiate of Los Angeles|1|0|0|0|2019-07-16|Met||2019
10767781030774|W.E.B. DuBois Public Charter|1|1|0|0|2019-10-28|Met|Access to curriculum-aligned instruction: 1.Wecontinuedcomprehensiveprofessional developmentagreementwithFresnoCounty OfficeofEducation. a.SDEandFCSSwascontractedtoprovide thefollowingservicesforthe2018-2019school year: i.16ProfessionalDevelopmentDays ii.14In-ClassCoachingDays 2.WeofferedadditionalProfessional DevelopmentfocusedonAcademicRigorand theuseofsupplementalmaterialsand programstosupportCommonCore implementation. a.Thisincludes: i.SDEProvided-Non-Negotiables,LookFor’s, Standardsalign,Mapping,Pacing, DifferentiatedInstruction,DOK,Academic Vocabulary. ii.Achieve3000program,PD,andin-class coaching iii.STMathprogramandPD iv.IntensivefocusonCCSSandinstructional strategiesi School Facilities: 1.We have maintained safe and high quality facilities through daily and weekly inspections of our student and staff facilities. a. Upgrades and ongoing maintenance have been performed to maintain safe and high-quality facilities. b. School is looking into researching the installation of security cameras. c. We are researching and developing a plan for the purchase and installation of third building. 2. We have maintained quality janitorial staff and ensure they have access to necessary supplies to ensure the campus is clean and sanitized. a. Janitorial Compliance Requisition Forms are utilized weekly by administration as a method of auditing to ensure necessary cleaning and maintenance takes place.|2019
11101160124909|Walden Academy|1|1 teacher misassignment|0|0|2019-10-28|Met|Walden Academy facilities are kept in very good repair.  We pride ourselves on maintaining a campus that is neat, clean and safe.  To do so, we have a facilities staff that inspects the campus on a weekly basis and keeps on top of items needing attention.  The janitorial staff is through a private contract.  They do excellent work.     All students on campus have access to their own copy of standards-aligned material in every subject area.  We have been updating all the science curriculum (FOSS, Full Option Science Systems)over the past 3 years.  We are in year three of using the ELA curriculum, Benchmark.  This curriculum is completely up to date on standards for English language arts and English language development.  The history component reflects current standards within the Benchmark curriculum.  We have more than ample copies of texts for each students.  We use CPM (College Preparatory Math) in the middle school grades and Everyday Math in grades K-6.  Both math curriculum reflect Common Core State Standards.  There are ample copies of text for each student.    In the 5th grade, we had a teacher misassignment for less than ½ a school year.  By the end of the year, the teacher passed the exam which corrected the misassignment.|2019
19647330100750|Wallis Annenberg High|1|0|0|0|2019-10-24|Met||2019
07618120000000|Walnut Creek Elementary|1|1|0|0|2019-10-14|Met||2019
19734600000000|Walnut Valley Unified|1|3|0|0|2019-10-16|Met|Walnut Valley’s Human Resources Department and the Teacher Induction Program continuously work on refining systemic approaches for teacher recruitment, development, and support. All WVUSD educators provide high quality and effective instruction through curriculum aligned instructional materials. Teachers continually assess student progress and make appropriate instructional adjustments based on state, District and local assessment results. The Induction Program works closely with all first and second year teachers to successfully complete the two-year Induction program. Safe, clean and functional school facilities: WVUSD recognizes the physical, environmental and social aspects of a school have a profound impact on student experiences, attitudes and behaviors, and performance. Previously passed bond measures have provided WVUSD with the opportunity to modernize selected school sites and construction projects on campuses such as science labs, performing arts facilities, school libraries and sports facilities. In addition to these projects, continuous maintenance of existing structures and facilities (roofs, air conditioning, paint, drainage, landscaping, etc.) are attended to by the Maintenance and Operations team.|2019
37754160000000|Warner Unified|1|0|0|0|2019-10-08|Met||2019
15638420000000|Wasco Union Elementary|1|0|0|0|2019-10-08|Met|The Wasco Union Elementary School District is inspected annually by a team of external monitors to ensure compliance with the Williams Act. Based on the 2019-2020 school year review, the district can report 100% compliance in the three measured areas noted above.  If a complaint were to arise during the school year, the district is prepared to address complaints or deficiencies immediately.|2019
15638590000000|Wasco Union High|1|0|0|0|2019-10-10|Met||2019
10625130000000|Washington Colony Elementary|1|0%|0%|0|2019-10-08|Met||2019
10622406006720|Washington Elementary|1|0/0% Misassignments of teachers of EL - 0 Total Teacher Misassignments - 0 Vacant Teacher Positions|0/0%|0|2019-10-14|Met||2019
57726940135939|Washington Middle College High|1|0|0|0|2019-11-14|Met||2019
10767780000000|Washington Unified|1|Misassignments of EL teachers: 0, Teacher Misassignments: 0 , and Vacant Teacher Positions: 0|0|0|2019-10-09|Met|WUSD participates in annual Williams visits, FIT assessments, and personnel audits to assure compliance with Priority 1.|2019
57726940000000|Washington Unified|1|0|0|1|2019-10-24|Met|There was one school that was "fair" with deficiencies that was corrected immediately before the visiting team returned 8 days later for their final inspection.|2019
27662330000000|Washington Union Elementary|1|0|0|0|2019-10-09|Met||2019
50755720000000|Waterford Unified|1|0 / 0|0 / 0|0|2019-10-10|Met|Indicators based on a local review of teaching assignments as evidenced on SARC report and the County Office of Education credential review; student access to standards-aligned curriculum for use at school and home as evidenced by Williams Act visits and on the SARC report, and inspection of facilities as evidenced by Williams Act visits and on SARC report.|2019
44697996119077|Watsonville Charter School of the Arts|1|||0||Not Met||2019
44772480138909|Watsonville Prep|1|0%|0%|0|2019-06-18|Met||2019
19647336114912|Watts Learning Center|1|1|0|0|2019-09-12|Met|During the 2018-19 school year, one teacher held an intern permit, therefore, was enrolled in a credential program, to clear their credentials.|2019
19647330120527|Watts Learning Center Charter Middle|1|0|0|0|2019-09-12|Met||2019
49709950000000|Waugh Elementary|1|0|0|3|2019-11-12|Met|At Meadow, 7 roofs were identified on the 2018/2019 FIT.  The roofs were repaired during summer 2019 bond work.  The same FIT also identified necessary repairs on the playground, including resealing and re-striping on the playground.  That work will be addressed in future bond construction work.    At Corona Creek, the FIT identified 9 roofs in need of repair.  The roof repair will occur during Summer 2020.|2019
54722640000000|Waukena Joint Union Elementary|1|0|0|0|2019-10-14|Met|The district annually measures its progress in meeting the Williams settlement requirements at 100 percent, as applicable, and promptly addresses any complaints or other deficiencies identified throughout the academic year.|2019
24658620000000|Weaver Union|1|3.7%|0%|0|2019-11-13|Met|Our District has developed a local Dashboard at the following link to provide more detailed information.  Please visit our Local Dashboard at:  http://weaverusd.lcapdashboard.org/|2019
47704820000000|Weed Union Elementary|1|0|0|0|2019-10-10|Met||2019
