cdsCode|lea|priorityNumber|nativeSummary|profLearningELA|profLearningELD|profLearningMath|profLearningScience|profLearningSocial|materialELA|materialELD|materialMath|materialScience|materialSocial|programELA|programELD|programMath|programScience|programSocial|standardTechEd|standardHealthEd|standardPhysicalEd|standardPerformingArts|standardWorldLang|ActivityGroupNeeds|ActivityIndividualNeeds|ActivitySupport|meetingDate|additionalInfo|performance|year
19647336019111|Serrania Avenue Charter For Enriched Studies|2||5|5|5|3|3|5|5|5|3|4|5|5|5|3|4|1|4|1|1|1|4|4|4|2019-10-31||Met|2019
18641880000000|Shaffer Union Elementary|2||4|4|4|2|1|4|4|4|3|2|4|3|4|4|3|3|3|3|3|1|3|3|1|2019-04-16||Met|2019
40688330000000|Shandon Joint Unified|2||4|4|4|3|1|4|4|4|1|3|5|1|5|3|3|2|4|3|1|1|4|4|3|2019-10-08||Met|2019
45701364530267|Shasta Charter Academy|2||4|4|4|1|4|5|5|5|1|5|5|5|5|2|4|3|1|5|5|5|5|5|4|2019-10-17||Met|2019
45104540132647|Shasta County Independent Study|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met|2019
45104540000000|Shasta County Office of Education|2||4|3|3|3|4|4|4|4|4|4|4|4|4|3|4|4|4|4|3|3|5|5|5|2019-10-09||Met|2019
45701280000000|Shasta Union Elementary|2|Shasta Union Elementary School District (SUE) is using a variety of locally selected measures or tools that the local education agency will use to monitor the progress of the implementation of the state academic standards. The content areas have benchmarks that are utilized to assess students’ progress at least three times a year. Specific examples of such assessments are Aimsweb fluency, EveryDay Math Benchmark tests, Accelerated Reader, Basic Phonics Skills Test, and Wonders Unit Assessment tests.    SUE is in the third year of the English Language Arts adoption of Wonders. During the 17/18 all staff received training in regard to the new program.In addition, grades 3-5 standards mapped and paced the curriculum. Kindergarten through second took part in the California Reading Literacy Project in regard to effective reading instruction. In regard to math, grade levels reviewed common assessments and shared agreements. History has been adopted in Tk-8th grade. Tk-8 adopted Studies Weekly. The 19/20 school year will have a cohort of teachers piloting different curriculum's in the subject area of Next Generation Science Standards.  In 17/18 all middle school science teachers received training in regard to the Health Education Standards via Planned Parenthood. Physical Education, Visual and Performing Arts, and World Language are also being taught. World Language is supported through Spanish instruction in the middle school.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2019-06-24||Met|2019
45701360000000|Shasta Union High|2||5|4|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|2019-09-11||Met|2019
45699480139543|Shasta View Academy|2||4|4|4|4|3|5|5|5|4|4|4|4|4|4|4|4|4|3|3|3|5|5|5|2019-10-10|While Shasta View Academy is a new school opening in August 2019, the governing board and staff have been operating successful personalized learning/independent study charter schools since 2009.|Met|2019
03100330129692|Shenandoah Valley|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met For Two or More Years|2019
43693936046692|Sherman Oaks Elementary|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met|2019
19647336019186|Sherman Oaks Elementary Charter|2||5|5|5|5|5|5|5|4|5|5|5|5|5|5|5|1|5|5|5|1|5|5|5|2019-10-30|Sherman Oaks continues to work with state - adopted curriculum and supplemental research-based instructional strategies.  School-wide Sherman Oaks utilizes the following curriculums, Benchmark, My Math, Write From the Beginning (Writing), Foss Next Generation, Health and Wellness (Health), History/Social Science for Impact from McGraw Hill, and Restorative Justice and Second Step (Social Emotional).  During the last school year Sherman Oaks began implementation of LAUSD’s English Language and Literacy Plan (ELLP) and the new ELD standards in the California Master Plan. We do not currently have  "Career and Technical Education" standards for elementary schools. We focus on the foundation of career readiness skills. The World Languages standards are still in the process of being developed. We do focus on the 5 "C"readiness  Communication, Cultures, Connections, Comparisons, and Communities. We will purchase curriculum when it is made available after the framework has been developed and we decide with our Charter Governance Council and our Local School Leadership Council.|Met|2019
20652430100016|Sherman Thomas Charter|2||4|3|4|3|4|4|3|4|4|4|4|4|4|4|4|3|3|3|3|1|4|3|3|2019-10-22||Met|2019
20652430118950|Sherman Thomas Charter High|2||5|4|5|4|5|5|4|5|4|5|5|4|5|4|5|5|5|5|5|5|4|4|4|2019-10-22||Met|2019
20652430134510|Sherman Thomas STEM Academy|2||5|3|4|5|4|5|4|5|5|4|4|4|4|5|4|4|3|3|3|1|5|4|4|2019-10-22||Met|2019
04614240121475|Sherwood Montessori|2|Sherwood used the locally developed rubrics from BCOE specific to math, ELA, and science and offer language the prompts educators to think in terms of the students’ experiences with the standards. The teachers reported that they are beyond “Initial Awareness” in implementation, but not consistently at “Developing Awareness” in practices for implementing the CCSS. Dialogue with teachers after the tool was used indicated that they would have scored themselves higher if they’d had an opportunities debrief after initially rating themselves and to review the CCSS before choosing a rating.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2019-10-17||Met|2019
50712740121558|Shiloh Charter|2|Shiloh Elementary has made significant strides in recent years to both adopt curriculum aligned to academic standards approved by the State Board of Education and monitor student, teacher and school progress in meeting those goals.  In addition to having instructional materials which are current and aligned for ELA and Mathematics, the district has purchased supplemental resources to track and monitor student progress. By incorporating these tools, reviewing the formative and summative results from both curriculum and supplementary resources, as well as using ELPAC, CAASPP and PFT state testing results, the district believes that the foundation of an academic system has been established and built upon over the last few years to promote student and school success.  The district is currently focused on implementing a new Math curriculum in grades 2-5 which increases rigor for students as well as running a pilot for Social Studies in grades 6-8.  Over the next three years, the district anticipates adoptions of both Social Studies and Science curriculums while adding additional academic opportunities and classes when additional facilities have been built and allow for space.|5|4|2|2|0|5|4|3|2|2|5|4|4|2|2|1|3|3|1|1|4|4|4|2019-11-12||Met|2019
50712740000000|Shiloh Elementary|2|Shiloh Elementary has made significant strides in recent years to both adopt curriculum aligned to academic standards approved by the State Board of Education and monitor student, teacher and school progress in meeting those goals.  In addition to having instructional materials which are current and aligned for ELA and Mathematics, the district has purchased supplemental resources to track and monitor student progress. By incorporating these tools, reviewing the formative and summative results from both curriculum and supplementary resources, as well as using ELPAC, CAASPP and PFT state testing results, the district believes that the foundation of an academic system has been established and built upon over the last few years to promote student and school success.  The district is currently focused on implementing a new Math curriculum in grades 2-5 which increases rigor for students as well as running a pilot for Social Studies in grades 6-8.  Over the next three years, the district anticipates adoptions of both Social Studies and Science curriculums while adding additional academic opportunities and classes when additional facilities have been built and allow for space.|5|4|4|2|2|5|4|3|2|2|5|4|4|2|2|1|3|3|1|1|4|4|4|2019-11-12||Met|2019
21733610000000|Shoreline Unified|2||4|3|4|3|3|3|2|4|2|2|4|3|4|2|2|4|2|4|4|4|4|4|4|2019-10-17||Met|2019
37684520106120|SIATech|2||4|1|4|4|4|5|1|4|4|4|4|2|4|4|4|4|2|2|3|5|5|5|2|2019-10-22||Met|2019
19753090131383|SIATech Academy South|2||4|1|4|4|4|5|1|4|4|4|4|2|4|4|4|4|2|2|3|5|5|5|2|2019-10-22||Met|2019
29663570124834|Sierra Academy of Expeditionary Learning|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|3|4|5|4|5|5|5|5|2019-10-14|Sierra Academy of Expeditionary Learning (SAEL) launched our school program implementing the standards required in SY 14-15. Our teachers have designed curriculum in alignment with those standards since our launch. The EL Education learning model we use provides both guidance and direct support and resources for implementing curriculum that is both aligned to the standards and relevant to students. This has meant we have been able to support teachers in designing curriculum that is directly aligned to standards and engaging and challenging to students from the beginning of our school program. We are now in our 6th year (SY 19-20) and in 18-19 started three teachers who have preliminary CTE credentials so we are beginning to offer the full CTE scope and sequence for three pathways after developing this work during the 17-18 school year.|Met|2019
10621660114355|Sierra Charter|2|The curriculum at SCS was rewritten by the instructional staff in 2013 to incorporate the State Standards at all grade levels.  Let’s Go Learn is the in-house assessment that is used to track student’s progress of the standards and drive additional instruction.  Summative tests are also given at each semester to tests student’s knowledge of the curriculum being taught.|5|5|5|5|5|5|4|5|4|5|5|4|5|5|5|3|3|5|5|1|5|5|5|2019-11-14|Using our 2018-19 LCAP goals, this priority has been met.|Met|2019
46104620000000|Sierra County Office of Education|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met For Two or More Years|2019
31669440121624|Sierra Expeditionary Learning|2|SELS has fully implemented Common Core State Standards since they were released. While some curriculum is purchased, much comes from teacher design to create integrated/thematic curriculum. Mathematics: Bridges in elementary; CPM in middle - these are purchased curricula with built in assessments. Reading: Rigby leveled books as they learn to read, then various texts of fiction and non-fiction as students age - DRA assessment tool used throughout the school to measure reading levels. Literacy: Various teacher designed programs, though in elementary built around Daily 5/CAFE and Learning Headquarters writing program; students in 2nd-8th write at least two papers in each of the writing categories. Science and Social Studies are teacher created using primary documents, various fiction and non-fiction literature, writing assignments and projects; middle school uses TCI on-line resources as well. Upper elementary and middle use Freckle on-line resources to help students learn and assess all topics. All students have 100 min of PE per week, 4th grade and up have Health Education, and students take the required PE fitness test each year. All students have 90 min of Spanish language instruction per week; in middle they use Paso y Paso. Visual and Performing Arts instruction happens throughout the year; students in elementary receive this two times per week and in middle two-three times per week; visual arts are also widely incorporated into curriculum, as are various performances.|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|5|5|5|2019-10-14||Met|2019
22655320125823|Sierra Foothill Charter|2||4|3|4|3|3|4|3|5|3|2|4|3|5|3|3|2|3|4|4|3|4|4|4|2019-10-29||Met|2019
29102980114975|Sierra Montessori Academy|2||2|2|2|1|5|5|4|5|1|5|1|1|1|1|1|1|4|3|2|1|2|2|1|2019-10-02||Met|2019
15737420000000|Sierra Sands Unified|2||5|5|5|4|3|5|5|5|3|5|5|5|5|3|3|3|5|4|3|5|5|4|3|2019-10-17||Met|2019
10752750000000|Sierra Unified|2||5|4|4|3|3|5|5|5|3|3|3|3|3|3|3|4|5|4|5|5|5|5|4|2019-10-14|History-social science adoption at Grades 6-12 is in Year 2, and we continue to provide teachers with opportunities for professional development and curriculum alignment.  In June 2019, TK-5 grades adopted science curriculum and are beginning the development of alignment and implementation.  Professional development is planned for these teachers throughout the 2019-20 school year.  Grades 6-12 are currently piloting materials for adoption in June 2019.|Met|2019
54722490130708|Sierra Vista Charter High|2|Our district annually measures its progress in implementing the state academic standards. Even though the English Language Arts and mathematics standards were implemented 7 years ago, our district and schools continue to refine the implementation through revising the curriculum and its alignment to the standards. Our district also continues to focus on refining the alignment of our math courses to the common core mathematics standards. Our district and schools continue to support our teachers on the implementation of English Language Development standards. All of our core departments have been trained on the ELD standards. The Next Generation Science Standards have also been a districtwide focus for our science teachers these past four years. Our district has revised our science course sequence and the curriculum in Biology, Chemistry and Intro Physical Science to reflect the standards. Additionally, our science teachers throughout the district meet three times a year to review the implementation of the NGSS standards in Biology, Chemistry and Intro to Physical Science. Our freshmen physical education courses have created units that are aligned to the health content standards. History, career technical education courses, Physical Education, Visual and Performing Arts and World Language, also continue to regularly review the state standards for their courses to ensure alignment to the curriculum. Our history teachers participated in the state roll-out of the History-Social Science Framework training.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2019-10-17||Met|2019
46701770000000|Sierra-Plumas Joint Unified|2|The district is committed to implementation of academic standards district as evidenced by:  -Hiring of a curriculum coordinator to oversee the training, implementation, and purchasing of aligned course materials.   -Our curriculum coordinator visits each site and provides support to all teachers.   -Professional development sessions are conducted with teachers to provide training to ensure standard fidelity.   -Teachers serve on textbook adoption teams that have reviewed material for classroom instruction that best meets local needs as well as covers academic standards.   -All curriculum is aligned to CCSS as per our 5 year district textbook adoption plan.  -The results of the CAASPP, individual classroom student performance, and other local measures are are analyzed to identify instructional needs.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2019-05-14||Met|2019
09619860000000|Silver Fork Elementary|2||5|5|5|5|3|5|5|5|5|3|5|5|5|5|5|2|3|5|5|3|5|5|5|2019-09-24||Met|2019
01611920127944|Silver Oak High Public Montessori Charter|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met|2019
36738900000000|Silver Valley Unified|2||5|4|5|3|3|5|4|5|3|2|5|4|5|3|2|4|4|5|4|4|5|5|4|2019-10-08||Met|2019
56726030000000|Simi Valley Unified|2||5|5|5|3|5|5|5|5|3|5|4|4|4|3|4|4|3|5|5|5|5|4|3|2019-10-22||Met|2019
47104700000000|Siskiyou County Office of Education|2||4|3|4|1|4|4|3|4|1|4|3|3|3|3|3|4|4|2|3|1|4|4|4|2019-10-16||Met|2019
47704660000000|Siskiyou Union High|2||4|4|4|4|2|4|4|4|3|2|4|4|4|4|3|4|3|3|4|3|5|5|5|2019-10-09||Met|2019
12626870107110|Six Rivers Charter High|2||4|4|5|4|4|4|4|5|4|3|4|4|5|4|4|3|4|5|5|5|4|4|4|2019-10-08|It is the goal Six Rivers to offer a meaningful and rigorous curriculum for all students. The Common Core State Standards (CCSS) and our Schoolwide Learning Objectives (SLOs) serve as the foundation for all curricular offerings at SRCHS. All courses are aligned to the CCSS and California State Standards, with most courses falling in the “full implementation” category, leaving room for to grow into “full implementation and sustainability.”  The staff has been successful in increasing the rigor and expectations of the curricula, providing scaffolding where needed for success.  As all of our students participate in these rigorous, relevant, and coherent standards-based curricula, our courses contain Differentiated Instruction to make the course accessible at all levels.  This is evidenced through the academic-based LCAP Goal #1.  The continuation of infusing Differentiated Instruction and Universal Design for Learning into lesson planning and courses of study provides additional focus on implementation of CCSS and California State Standards within the curriculum.  This process allows staff the opportunity not only to ensure alignment of curriculum to the CCSS and California State Standards, but also to identify and implement effective instructional strategies and practices.    To assess our students on mastery of CCSS and California State Standards, our school’s and district’s  PIR and LCAP both include increased use of the CAASPP interim assessments as formative assessments.|Met|2019
49402460124339|Sixth Grade Charter Academy at Petaluma Jr. High|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met|2019
49708540124339|Sixth Grade Charter Academy at Petaluma Jr. High|2||4|4|5|4|4|4|4|5|4|4|4|4|5|3|4|4|4|5|5|1|4|4|4|2019-11-12||Met|2019
36679186101927|Sixth Street Prep|2||4|3|5|3|2|5|5|5|5|5|5|5|5|4|3|5|2|5|3|1|5|5|5|2019-10-09||Met|2019
36750510115089|Sky Mountain Charter|2||5|5|5|4|3|5|5|5|5|3|5|5|5|5|3|3|5|5|5|5|4|4|3|2019-10-31|We have written and implemented several high school science courses that follow NGSS. We also continue to offer NGSS project-based science classes for K-6 with Project Lead the Way. Over the past year, the enrollment in school offered STEM classes has increased by almost 50% with the current student enrollment of 446 for SM. We continue to review NGSS-aligned textbooks with the plan to rewrite our biology, chemistry, and physics syllabi once an adequate textbook is found.  We increased our CTE pathway offerings to 12 last year, all through online classes. We continue to work toward developing more career pathways for the future.  We are now in our 5th year of implementation of an individualized approach to professional development. This approach involves using individual professional goal setting, data from teacher evaluations, and schoolwide strategic planning to plan and deliver PD.  For 2019-20, we have a whole school PD day dedicated to various trainings on different aspects of our schoolwide focus for improvement, as well as targeted teacher PD workshops on schoolwide identified areas of focus in small group cohorts that will meet 3 times throughout the school year.|Met|2019
44698074430179|SLVUSD Charter|2||4|4|4|3|3|4|4|4|3|3|5|4|4|3|2|2|4|4|4|3|4|4|4|2019-10-16||Met|2019
34765056033336|Smythe Academy of Arts and Sciences|2||3|3|4|3|3|5|4|5|3|2|3|3|4|3|2|3|4|4|5|5|4|3|2|2019-10-08||Met|2019
24658390000000|Snelling-Merced Falls Union Elementary|2||3|3|3|1|1|4|4|4|1|1|3|3|3|1|1|5|2|4|5|1|4|4|4|2019-10-10||Met|2019
36739570000000|Snowline Joint Unified|2||4|4|4|3|4|5|5|3|3|3|4|4|3|3|3|5|5|5|5|5|4|4|3|2019-11-14|Teachers continue to become more comfortable and familiar with the recently adopted English Language Arts/English Language Development (ELA/ELD) curriculum and their accompanying digital platforms. Essential standards have been identified in mathematics and interim assessments have been developed for the same. The math curriculum adoption process was completed for grades TK-8 and the high school adoption process has begun. TK-8 teachers are currently being trained in the former. Honors Math 8 was offered for the first time at our middle and K-8 schools in efforts to better prepare students for the rigors of Honors Algebra I and Honors Geometry in ninth grade. Representative teachers from all grade levels and schools continued to build capacity in the Next Generation Science Standards (NGSS) and lead NGSS instructional efforts at their respective sites. The NGSS adoption process has begun for grades TK-8. A team of teachers from the elementary, middle, and high schools evaluated the new History/Social Science Framework, correlated it to the standards, identified essential standards, and developed assessments. The H/SS curriculum adoption process for grades 6-12 was completed and teachers are currently being trained to utilize those resources.|Met|2019
36678760117192|SOAR Charter Academy|2||5|4|5|3|2|5|4|5|4|2|5|4|5|3|3|2|3|5|4|1|5|5|4|2019-10-16|Professional learning, collaboration, and support are an ongoing focus at SOAR. We design professional development based on a needs assessment of our teaching staff. We then develop whole school PD based on the results. We also offer money to each credentialed staff member to choose their own professional development during the school year to attend to individual professional needs. This multi-year professional learning plan supports continuous improvement of instruction. NGSS and the new History/Social Science Framework remain on our radar for professional development but we have Math and ELA as our main focus right now due to our CAASPP results not being where we want them to be. We have implemented supplemental math programs to increase our students performance with math fluency and numeral literacy. The students are very engaged and motivated by Reflex Math. It is also our third year with Envision 2.0, our CCSS aligned math curriculum. This new curriculum is shining a spotlight on the gaps that our students currently have and will continued to be addressed over the next couple of years. The teachers' and students' confidence level in Math seems to be improving from last year. We dropped slightly in ELA. For the 2019/20 school year, we are implementing a new ELA curriculum in all grade levels.|Met|2019
34674390101295|Sol Aureus College Preparatory|2||4|4|4|3|3|5|5|5|3|3|5|5|5|3|3|1|1|3|3|3|4|4|4|2019-10-23||Met|2019
37683870000000|Solana Beach Elementary|2||5|5|5|3|4|5|5|5|3|5|4|4|4|3|4|1|4|5|5|1|5|4|4|2019-10-10||Met|2019
48104880000000|Solano County Office of Education|2||5|5|4|2|3|4|4|4|2|3|5|5|4|2|4|4|3|3|1|1|5|5|5|2019-11-13|SCOE operates juvenile courts and community schools with an average student population of 93 students under the Dashboard Alternative School Status (DASS). Administrators, coaches, and teachers regularly conduct focused classroom walkthroughs to monitor the implementation of content standards and the use of evidence-based practices. Results are shared with staff meetings and discussed during collaborative planning. Results are used to adjust instruction and to identify professional development needs.   Teachers are provided with professional development and coaching to support standard-based instruction and evidence-based strategies in ELA/ELD, math, and social science. Coaching for the implementation of the New Generation Science Standards started in 2018-19 and will intensify during 2019-20. A new makerspace lab has created opportunities for project-based learning in math and science as students and staff continue to receive expert coaching in robotics.     Professional development during the 2018-19 school year also included coaching to use instructional technology and will continue for 2019-20 targeting the use of Google apps for the classroom which will support student engagement in all subject areas.   Teachers are also receiving training in using the standard-aligned Edgenuity online platform for blended instruction. The platform is being used by all students to access elective courses and for credit recovery.|Met|2019
27754400000000|Soledad Unified|2||5|3|2|4|3|5|4|5|4|3|4|3|2|3|2|4|4|4|4|4|3|2|3|2019-10-09|The District adopted and purchased the Houghton Mifflin Harcourt (HMH) curriculum for English Language Arts for grades Kindergarten through the 12th grade with implementation in the 2017-2018 school year.  Numerous training sessions with the curriculum were provided that year. The district adopted and purchased the HMH Mathematics program for Kindergarten through the 8th grade with implementation in the 2017-2018 school year.  Training sessions with the curriculum were provided that year. The Math Vision Project is a standards-based online curriculum used for the Integrated Math 1-2-3 course sequence in the comprehensive high school classes.  The District is exploring a Mathematics Textbook adoption for the 2019-2020 school year. The District utilizes STEMscopes Curriculum, which is aligned with the Next Generation Science Standards for Kindergarten through 8th grade.   The District makes use of the Glencoe/McGraw-Hill program for biology, physics, and anatomy The District makes use of the McDougal Littel program for chemistry. The District completed a History-Social Science pilot and adoption process in the 2018-2019 school year.  Out of that process, the District purchased and is implementing the Pearson My World program for History-Social Science in Kindergarten - 12th grade.|Met|2019
19101990137166|Soleil Academy Charter|2|Based on the grade levels offered at Soleil Academy, the selected measures were:  English Language Arts – Common Core State Standards for English Language Arts English Language Development (Aligned to Common Core State Standards for English Language Arts) Mathematics – Common Core State Standards for Mathematics Next Generation Science Standards History-Social Science|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|3|3|3|3|3|5|5|5|2019-10-03|Soleil Academy thoroughly analyzes progress towards implementation of state academic standards prior to the launch of the school year. Moreover, on a bi-weekly basis, we analyze data to ensure scholars are mastering the common core state standards.|Met|2019
42693360000000|Solvang Elementary|2||4|4|4|3|4|5|5|5|3|3|4|4|4|4|4|3|4|4|4|3|4|4|3|2019-11-13||Met|2019
56726110000000|Somis Union|2||5|4|5|4|5|5|4|5|4|5|5|4|5|4|5|4|4|5|4|1|4|3|3|2019-11-05||Met|2019
49709536111678|Sonoma Charter|2||5|5|5|4|4|5|5|5|4|4|5|5|5|4|4|3|4|4|4|1|5|5|5|2019-06-17|Using the Reflection Tool, Sonoma Charter School is pleased report no declines in categorical scores related to Implementation of State Academic Standards. Noteworthy is our increased scores of “5” (full implementation and sustainability) in the areas of English Language Arts, English Language Development, and Mathematics that were achieved through Instructional Coaching. Literacy and Math Coaches meet with each teacher (one-hour per week per subject) to work on instructional delivery and student performance goals, which improved dramatically during the 2018-19 school year.  Instructional Coaching is both a philosophical and financial budgetary priority for the school.|Met|2019
49104960000000|Sonoma County Office of Education|2||3|3|2|2|2|3|3|3|3|3|3|3|3|3|3|3|3|2|1|1|4|3|3|2019-11-07||Met|2019
49708476114755|Sonoma Mountain Elementary|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met|2019
49709530000000|Sonoma Valley Unified|2||3|3|4|2|3|3|3|4|2|3|4|3|4|3|3|3|3|4|3|4|4|4|2|2019-11-05|Rating scale data was selected for reporting this year as a way of tracking next steps. The district is re-establishing its essential standards TK-12 in ELA and math and beginning identification of NGSS standards. In a partnership with West Ed and the Sonoma State University we are revisiting the questions of a professional learning community and expanding our focus on essential standards and the development and analysis of common core standards. At the same time, we are working to build MTSS for academics and behaviors.  A challenge is that we are adopting a number of different programs and need to also support staff in masterful implementation of these tools and in finding appropriate instructional time to ensure both a guaranteed and viable curriculum with these programs and the state standards. Recent math and writing adoptions are still being refined while we are also looking at a TK-12 adoption of core and supplemental materials in NGSS science and a TK-5 ELA-ELD adoption.  There are many demands on our teachers and their time and we continue to look for synergy to ensure that we can address the four PLC questions in a systematic and coherent way at all schools, in all grade levels and in all classrooms.|Met|2019
55723710000000|Sonora Elementary|2||4|4|4|4|4|5|5|5|3|5|4|4|4|4|4|1|3|4|4|1|4|4|4|2019-10-09||Met|2019
55723890000000|Sonora Union High|2||4|4|4|3|4|5|5|5|3|4|4|3|4|3|4|4|4|4|4|4|4|4|4|2019-10-22||Met|2019
44698490000000|Soquel Union Elementary|2||5|3|5|3|3|4|3|5|3|3|5|3|4|4|4|4|4|4|3|4|4|4|4|2019-10-16||Met|2019
55723970000000|Soulsbyville Elementary|2||4|4|4|2|3|5|4|5|2|4|4|4|4|2|4|1|3|4|2|1|4|4|4|2019-10-29||Met|2019
12630320124289|South Bay Charter|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met|2019
37683950000000|South Bay Union|2||5|5|5|3|2|5|5|5|3|2|4|4|4|1|1|1|2|4|3|1|4|3|3|2019-10-10|SBUSD provides all students with a standards aligned comprehensive curriculum. Curriculum materials have been recently board adopted in English Language Arts and English Language Development.   While SBUSD has a board adopted, standards aligned mathematics adoption, district staff and teacher leaders have recently revised and improved the District Units of Study to be more comprehensive and offer supplemental resources, embedded professional learning and instructional practices.  An adoption committee is in the final phase of an instructional materials review and piloting of materials for Next Generation Science Standards.  This team will make a recommendation to the governing board in 2019-20.  In addition, new materials in History-Social Studies will be chosen this school year.  Professional learning will occur during the 2019-2020 and 2020-2021 school year on the new Health Education Framework.  Materials adoption in Health Education will follow once SBE approves instructional materials.  As part of our Strategic Arts Plan, visual and performing arts teachers deliver standards based arts instruction to all students in SBUSD.|Met|2019
12630320000000|South Bay Union Elementary|2||5|3|3|2|2|4|4|4|3|3|5|4|4|3|3|3|3|3|4|5|4|4|4|2019-10-10||Met|2019
15637840000000|South Fork Union|2||4|3|4|3|3|4|3|4|3|4|3|3|3|3|3|2|3|3|2|2|4|4|3|2019-10-10||Met|2019
27660680000000|South Monterey County Joint Union High|2||5|5|4|3|3|5|5|4|3|3|5|5|5|3|3|4|3|5|4|4|4|4|3|2019-10-22||Met|2019
19650290000000|South Pasadena Unified|2||5|4|4|4|4|5|5|5|4|4|5|4|5|4|4|5|4|4|5|4|4|4|4|2019-10-15||Met|2019
41690700000000|South San Francisco Unified|2||4|4|5|3|4|4|4|4|3|4|4|4|4|3|4|4|4|4|4|4|5|5|5|2019-10-10||Met|2019
51714070109793|South Sutter Charter|2||5|5|5|4|3|5|5|5|5|3|5|5|5|5|3|3|5|5|5|5|4|4|3|2019-10-16|We have written and implemented several high school science courses that follow NGSS. We also continue to offer NGSS project-based science classes for K-6 with Project Lead the Way. In the last school year, the enrollment in school offered STEM classes was 276. We continue to review NGSS-aligned textbooks with the plan to rewrite our biology, chemistry, and physics syllabi once an adequate textbook is found.  We increased our CTE pathway offerings to 12 last year, all through online classes. We continue to work toward developing more career pathways for the future.  We are now in our 5th year of implementation of an individualized approach to professional development. This approach involves using individual professional goal setting, data from teacher evaluations, and schoolwide strategic planning to plan and deliver PD.  For 2019-20, we have a whole school PD day dedicated to various trainings on different aspects of our schoolwide focus for improvement, as well as targeted teacher PD workshops on schoolwide identified areas of focus in small group cohorts that will meet 3 times throughout the school year.|Met|2019
19650370000000|South Whittier Elementary|2|South Whittier School District has placed significant emphasis on the implementation of State Academic Standards, and a variety of measurements are utilized to measure progress.  As a district fully committed to continuous improvement, instructional leaders are working using the Fullan’s Coherence Framework as a guide to support academic achievement.   We have a clear focus on student achievement and by cultivating a collaborative culture among all stakeholders, our instructional leaders participate in collaborative inquiry in an effort to improve instruction. Grade level, school level, and department teams meet on a regular basis to collaboratively Plan a standards-based lesson, Do the lesson, later teachers come back as a team to Analyze student artifacts, assessments, benchmarks, writing samples and Reflect on student progress and then repeat the cycle.  This is referred to as our PDAR continuous improvement cycle.   All teachers follow pacing plans and assess students based on required SWSD trimester assessments.  District benchmarks including STAR 360, fluency, and writing performance tasks and assessments are monitored by principals, teachers, the Director of Assessment, and the Associate Superintendent of Educational Services.  Formative assessments such as exit tickets, Think-Pair-Share, individual whiteboards, and self-assessments are used on a daily basis. The grades of students in grades TK-6 are reported on a standards-based report card.   Additionally, teachers in all grade levels have attended district professional development and workshops for content areas.  Collectively and individually, all SWSD teachers have participated in weekly collaboration as professional development to unpack and investigate changes in shifts that standards require, as well as to create and adjust plans for implementation and instruction.  In SWSD in the area of English Language Arts, English Language Development, and Mathematics California Standards, there is evidence of full implementation. The district has offered professional development on the implementation of ELD standards and measures the progress of English Learners through the use of the SWOPTEL. The teachers have been supported with Cognitively Guided Instruction (CGI) in mathematics and are beginning to use these practices within the classroom.  SWSD is at the exploration and research phase of implementation in the areas of Next Generation Science Standards as well as History-Social Science. The district has adopted Teen Talk as part of the California Healthy Youth Act.  Olweus is used as a bully prevention program.  The district is implementing Capturing Kids Hearts to support the social-emotional needs of the classroom.  The district is committed to integrating visual and performing arts into the curriculum and after-school programs.  The district offers Spanish Dual Immersion at two school sites: Los Altos and McKibben.  Spanish as a foreign language is offered at Graves Middle School.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2019-10-15||Met|2019
12630400000000|Southern Humboldt Joint Unified|2||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||Not Met|2019
15637760000000|Southern Kern Unified|2||4|3|4|3|3|5|5|5|3|3|3|3|3|2|2|4|4|4|3|4|3|3|3|2019-10-16||Met|2019
