cdsCode|lea|priorityNumber|summary|meetingDate|additionalInfo|performance|year
11626530000000|Stony Creek Joint Unified|6|LEA is expanding opportunities for students to particpate in athletics as well as afterschool programs. Introduction of robotics program will enhance student involvment and engagement in all grades.|2019-10-14|LEA has brought in a behavior specialist one day per week to work with students who need social/emotional support. The high school expanded its athletic program to include a small cross country team along with volleyball and basketball which it has not had in three years. This will help students engage and feel part of the school.|Met|2019
54721570000000|Strathmore Union Elementary|6|Strathmore Union Elementary School District conducts a survey each year. This survey goes out to all students in grades 4-8. Survey questions include such things as "I believe it is important to maintain and/or create a positive school environment," "My classroom is a good learning environment," "I attend school regularly," "I feel safe at school/the school has an effective anti-bullying policy," and "I feel comfortable taking my concerns to school personnel including the teacher, principal, and others." In the 2018-2019 Annual Needs Assessment, 71.9% of the students responded positively to the question (#20): "I feel safe at school/the school has an effective anti-bullying policy." This was an increase of 2.5% from the previous year. Parents and teachers responded that 92.7% of them believed that their child was safe at school. Results of the surveys are shared with school administrators and then publicly shared at a school board meeting. In addition, the District gives the California Healthy Kids Survey every other year to students in the 5th and 7th grades. This survey was last given in the 2018-2019 school year, but those results will not be available until later this year. In 2016-2017, the survey was completed by 98% of our 5th graders and 97% of our 7th graders. In the last reported data, 89% of our 5th graders and 94% of our 7th graders reported that their school connectedness was moderate or high. In this same survey, 89% of the fifth graders and 75% of the seventh graders felt that they had meaningful participation at school. Because of input from stakeholders, additional funds will continue to be allocated next year to bring in speakers for anti-bullying assemblies.  Many things can impact school climate, which our feedback continues to show as extremely important to all stakeholders. School gardens can do many things to help improve the school climate. They provide opportunities for students to have hands-on inquiry, observation, and experimentation experiences. They promote physical activity and outdoor experiences. They also can supply locally grown produce for students and their families to consume. To help provide this positive boost to our school climate, the District will create a larger school garden for students to raise a variety of plants throughout the school year.|2019-10-15||Met|2019
04615070129577|STREAM Charter|6|STREAM administers the CHKS with grades 3, 5, and 6 as an indicator of school climate. The results suggest that 98% of students report a high level of connectedness at school; 90% of students report a high level of academic motivation; 100% of students report that they have at least one adult at school who cares about them (office, teacher, principal); 98% of students report that they feel safe at school; 100% of students report that the adults show respect toward students; 96% of students report that they understand school rules; 96% of students report that they think school rules are fair; 94% of students report that the school is kept neat and clean; 51% of students report that they had been or seen others picked on or bullied at school; and 11% of students reported that they have bullied others at school. These results were presented to the STREAM Governing Board on 10/30/2019 as a check to determine if students feel safe and connected while at school. We are continuing to work on our PBIS to address concerns.|2019-10-30||Met|2019
11101160130724|Success One!|6|1.  Adult students prefer the independent study model for the flexibility of working in between their job hours, child care and family obligations.  Students feel welcomed and respected by their independent study teachers. 2. Other adult high schools often require them to put in work hours on campus which is often too difficult to manage. 3. Continue providing child care on campus. Continue streamlining the independent study instructional model.|2019-10-16||Met|2019
19650450000000|Sulphur Springs Union|6|All TK-6th grade students in the Sulphur Springs Union School District (SSUSD) have the opportunity to take the District's Local Control Accountability Plan (LCAP) Student Survey each spring. The questions on the student survey range in topics including safety, access and opportunity to learn, cleanliness of facilities, and relationships with staff. Survey data led to some of the actions in the District's 2019-2020 LCAP. For example, TK-2nd Grade Survey results are the following: “My school helps me to learn - Yes 97, and My school provides everything I need to learn while at school - Yes 91%” Even though the results are high for students feeling that they are learning in the schools, staff is analyzing the 2019 State Testing results as well as summative data from grades TK-2 to further discuss ways to increase student achievement. The District knows that there is a need in English Language Arts and mathematics, as well as, in English Language Development. The Educational Services Department continues to provide staff PD to enhance student learning. Most of the students stated, “I feel safe and secure while at school - Yes 88%.” To ensure a continued focus on making sure that students have a sense of safety while attending school, the District has a security system in place at all nine schools. Visitors must show identification before they enter the school. Also, all schools have perimeter fencing installed. The District is ensuring that all school windows have blinds installed. This is currently being implemented this year and the following. Each school has implemented a positive behavior program and the District continues to make sure that students do look forward to coming to school each day. Survey results for this were - Yes 71.4%. Several of the schools have implemented Capturing Kids’ Hearts. This program focuses on strengthening relationships between staff and students and works to foster learning and increased self-esteem in students. Additional schools will be implementing this program next year as additional funding becomes available. The District has also looked into the results of, “My school is clean and safe - Yes 68%.” It is important that the students know that they have a clean, safe school to learn in every day. One of the barriers that came up from the students’ comments was that they stated that students were not taking care of the restrooms. Due to students feedback, staff have been asked to monitor the restrooms more closely to support students when using the restrooms. It is very important that students in the District know that they receive positive encouragement every day from their teachers, staff, office staff, and Principal. The survey indicated that the students feel that staff makes education a priority by 70%. This is a continued area that staff will focus on since there is a strong need to ensure that students know how important education is and that staff is there to support their needs at all times.|2019-10-30||Met|2019
55724050000000|Summerville Elementary|6|Summerville Elementary School administered the California Healthy Kids Survey to all students in grades 5 and grades 7 during the Spring of 2019. The date from the survey was compiled and analyzed to determine student perceptions of school safety and connectedness. Overall, responses expressed a comprehensive impression of student connectedness to teachers and staff. Results also expressed a general sense of respect and well-being from staff and peers. Less than half and the survey sample reported some instances of bullying or issues with other peers, more than half reported feeling safe and connected to the school. There was a lower than expected rating in regards to attendance and daily attendance of school. Further investigation is needed to support a higher attendance rate and a higher rate of perceived need to attend school on the part of the students.|2019-10-08||Met|2019
55724130000000|Summerville Union High|6|Based on the findings from our California Healthy Kids Survey (grades 9 and 11 surveyed), Summerville High School and Connections Visual and Performing Arts Academy realized the following results: students feel the school is a safe place to be (9th 58% agree, 11th 70% agree), adults have high expectations and encourage students to learn (9th 65% agree, 11th 74% agree), there are caring adults at the school (9th 59% agree, 11th 66% agree), students have academic motivation (9th 71% agree, 11th 67% agree),  teachers work hard to help with school work (9th 53% agree 11th 48% agree), teachers encourage classroom participation (9th 64% agree 11th 58% agree), staff promotes academic success for all students (9th 48% agree 11th 53% agree, parents 77% ), SUHSD provides a supportive and inviting environment for learning (9th 52% agree 11th 45% agree, parents 71%), staff makes it clear that bullying is not tolerated (9th 53% agree 11th 50% agree), school grounds and building are clean (9th 66% agree 11th 75% agree), there is good support from the community (parents 94%), there are opportunities for parents and community to be involved in school (parents 96%). Areas to continue our work on include: students have considered suicide (9th 24% agree 11th 19% agree), there is meaningful student participation (9th 28% agree 11th 31% agree), affected by harassment through rumors (9th 42% agree 11th 46% agree for one or more times), students experience cyberbullying (9th 28% agree 11th 28% agree for one or more times).  Students have experienced an increase of use of marijuana through edibles, smoking, and vaping. We are committed again this year to having a parent and student information night in addition to what they learn in school about drug use, drug abuse and how to say no or help oneself or a friend stay away from drugs.|2019-10-23|Summerville High School and Connections Visual and Performing Arts Academy have implemented the Character Counts program that allows staff to recognized students for doing the right thing with regard to the 6 character counts pillars of Trustworthiness, Respect, Responsibility, Fairness, Caring and Citizenship.  There is a luncheon for students that are recognized and the people that awarded the student speak about why they were selected in front of the group.  The students each receive a Character Counts t-shirt as well.  These ceremonies are done monthly. ASB continues to provide a leadership of the campus to address positive interrelationships between students, between students and adults and within our community of learners through social media. The Summerville High and Connections Academy California Healthy Kids Survey (CHKS) results have shown good improvement over the last year especially in areas such as feeling safe at school, feeling as if adults care about students, and provide a learning environment where academic achievement is not only important but supported as well. Conversely, the CHKS survey reflects that there are still areas of growth at Summerville High and Connection Academy such as: dealing with feelings of depression, anxiety, hopelessness, suicidal ideation, and cyberbullying.   In addition, students feel that there could be more meaningful participation in school and more parent involvement.|Met|2019
54718370109009|Summit Charter Academy|6|During the 18-19 school year the district conducted a survey of our students in multiple grades in each of those grade spans. The overall result from the survey data demonstrated that 74.7% of our students Agreed or Strongly Agreed with feeling safe at school. When we further looked at the data we discovered that while this was valuable aggregate data that we needed additional details about this in order to make it actionable. However, through looking at the results we determined that the survey itself would not allow us to adequate data in order to make it actionable at each of our sites. As a result of this data review the district has implemented a number of changes for our schools. We have dedicated more funding in our LCAP to a Multi Tiered System of Supports (MTSS) that works to address not only the academic needs of our students but also the social emotional and behavioral needs of those students. This implementation was in addition to the work the district has previously done in the area of school climate and provides our students an sites additional resources that they might not otherwise have available to them. Overall we believe that long term the implementation MTSS across the district will provide our students the best climate for their educational experience.|2019-10-21|The survey administered in the 2019-2020 school year will allow us to better disaggregate the data by our student groups which will allow us to take better actions as a result of the data.|Met|2019
36750440107516|Summit Leadership Academy-High Desert|6|The LEA utilizes annual LCAP surveys to retrieve data and input on student campus-wide perception, in addition to the Healthy Kids survey in the 2016/2017 school year, since then, questions have been integrated into the LCAP survey.  From the data our students all have a desire to do well academically, yet feel unprepared to do so, thus, resulting in the LCAP goals strategically planning on meeting the needs of students' social, emotional and physical well being and increased family and community engagement (2019/20 LCAP goals one and two).  Upon determining the schoolwide needs, the next step is to determine resources used to meet those needs, which can be a challenge and barrier due to budgeting resources and is outlined in the 19/20 LCAP. This often results in the LEA being very intentional when collaborating with families and community members, proving to be an area of growth. Summit Leadership Academy- High Desert provides rigorous academics and public service education in developing students to become future leaders, and has a great amount of support from the community. Survey findings are shared with staff throughout annual LCAP meetings and presented to the Governing Board as a precursor for the LCAP approval.  The LEA recognizes the need to provide social, emotional and physical well being tools and resources to students, as well as engagement from families and community members. In order to meet these needs, the LEA provides continuous training for staff, including the guidance counselors, focusing on student, family and community engagement, restorative practices and Crisis Prevention and Intervention.  Community members have provided school supplies from the 2017/2018 school year to present day. Items such as notebooks, writing utensils, rulers, glue, and folders are greatly appreciated and help supplement the needs of the school, so all students have school supplies to succeed.|2019-11-15||Met|2019
19647330131839|Summit Preparatory Charter|6||||Not Met For Two or More Years|2019
41690620112722|Summit Preparatory Charter High|6|Summit Prep believes that physical and emotional safety are paramount to students being able to reach their long-term and short-term goals and meet our school's mission.  Our small, personalized model of teaching and learning is based in student relationships and community.  Our curriculum and class structure is designed to grow students in their content knowledge, cognitive skills, habits of success and purpose.  Each week our students meet with their teacher mentors to develop their sense of belonging and grow in their habits.  We also have a mentor group structure that creates the intentional space to come together as a community and focus on building connections and community habits.  Our school also uses restorative practices.  While our school model is intentionally designed to hear from students often about their connection and personal growth, we also believe in the power of measures and tools to hear from our students directly and to collect data to drive decisions about how to better support our students.  Twice a year students at Summit Prep take a student survey where we ask about their sense of belonging and their perception of their relationship to the school and the adults in the building.  We also directly ask about student and community climate with questions about bullying and harassment.  Results of this survey suggest that most students feel that adults are treated with respect at our school.  Students also report high levels of belonging and low levels of reported bullying and harassment.  This data overlaps with reports we have from mentors about students in crises, inter and intra personal relationships.  It also maps to our relatively low number of suspensions and expulsions.  While we feel that most students feel belonging at our school, there are students who feel disconnected and report feelings of isolation from their peers and in some cases feeling bullied or harassed.  We take this data very seriously and actively work to tailor our habits-based curriculum, mentoring and community experience to address this.  We also train our mentors to identify student needs and to respond accordingly if students need additional support.|2019-06-20||Met|2019
07100740129684|Summit Public School K2|6|Summit K2 believes that physical and emotional safety are paramount to students being able to reach their long-term and short-term goals and meet our school's mission.  Our small, personalized model of teaching and learning is based in student relationships and community.  Our curriculum and class structure is designed to grow students in their content knowledge, cognitive skills, habits of success and purpose.  Each week our students meet with their teacher mentors to develop their sense of belonging and grow in their habits.  We also have a mentor group structure that creates the intentional space to come together as a community and focus on building connections and community habits.  Our school also uses restorative practices.  While our school model is intentionally designed to hear from students often about their connection and personal growth, we also believe in the power of measures and tools to hear from our students directly and to collect data to drive decisions about how to better support our students.  Twice a year students at Summit K2 take a student survey where we ask about their sense of belonging and their perception of their relationship to the school and the adults in the building.  We also directly ask about student and community climate with questions about bullying and harassment.  Results of this survey suggest that most students feel that adults are treated with respect at our school.  Students also report high levels of belonging and low levels of reported bullying and harassment.  This data overlaps with reports we have from mentors about students in crises, inter and intra personal relationships.  It also maps to our relatively low number of suspensions and expulsions.  While we feel that most students feel belonging at our school, there are students who feel disconnected and report feelings of isolation from their peers and in some cases feeling bullied or harassed.  We take this data very seriously and actively work to tailor our habits-based curriculum, mentoring and community experience to address this.  We also train our mentors to identify student needs and to respond accordingly if students need additional support.|2019-06-20||Met|2019
43104390128090|Summit Public School: Denali|6|Summit Denali believes that physical and emotional safety are paramount to students being able to reach their long-term and short-term goals and meet our school's mission.  Our small, personalized model of teaching and learning is based in student relationships and community.  Our curriculum and class structure is designed to grow students in their content knowledge, cognitive skills, habits of success and purpose.  Each week our students meet with their teacher mentors to develop their sense of belonging and grow in their habits.  We also have a mentor group structure that creates the intentional space to come together as a community and focus on building connections and community habits.  Our school also uses restorative practices.  While our school model is intentionally designed to hear from students often about their connection and personal growth, we also believe in the power of measures and tools to hear from our students directly and to collect data to drive decisions about how to better support our students.  Twice a year students at Summit Denali take a student survey where we ask about their sense of belonging and their perception of their relationship to the school and the adults in the building.  We also directly ask about student and community climate with questions about bullying and harassment.  Results of this survey suggest that most students feel that adults are treated with respect at our school.  Students also report high levels of belonging.  Our data does suggest that a number of students feel bullied and/or harassed.  We take this data very seriously and have actively worked to tailor our habits-based curriculum, mentoring and community experience to address this.  We also train our mentors to identify student needs and to respond accordingly if students need additional support.  We are also actively working on our integrated behavioral and support systems to make sure that all students are growing and developing on appropriate, personalized trajectories as they work to become members of our heterogenous community.|2019-06-20||Met|2019
43694270123745|Summit Public School: Rainier|6|Summit Rainier believes that physical and emotional safety are paramount to students being able to reach their long-term and short-term goals and meet our school's mission.  Our small, personalized model of teaching and learning is based in student relationships and community.  Our curriculum and class structure is designed to grow students in their content knowledge, cognitive skills, habits of success and purpose.  Each week our students meet with their teacher mentors to develop their sense of belonging and grow in their habits.  We also have a mentor group structure that creates the intentional space to come together as a community and focus on building connections and community habits.  Our school also uses restorative practices.  While our school model is intentionally designed to hear from students often about their connection and personal growth, we also believe in the power of measures and tools to hear from our students directly and to collect data to drive decisions about how to better support our students.  Twice a year students at Summit Rainier take a student survey where we ask about their sense of belonging and their perception of their relationship to the school and the adults in the building.  We also directly ask about student and community climate with questions about bullying and harassment.  Results of this survey suggest that most students feel that adults are treated with respect at our school.  Students also report high levels of belonging and low levels of reported bullying and harassment.  This data overlaps with reports we have from mentors about students in crises, inter and intra personal relationships.  While we feel that most students feel belonging at our school, there are students who feel disconnected and report feelings of isolation from their peers and in some cases feeling bullied or harassed.  We take this data very seriously and actively work to tailor our habits-based curriculum, mentoring and community experience to address this.  We also train our mentors to identify student needs and to respond accordingly if students need additional support.|2019-06-20||Met|2019
41689240127548|Summit Public School: Shasta|6|Summit Shasta believes that physical and emotional safety are paramount to students being able to reach their long-term and short-term goals and meet our school's mission.  Our small, personalized model of teaching and learning is based in student relationships and community.  Our curriculum and class structure is designed to grow students in their content knowledge, cognitive skills, habits of success and purpose.  Each week our students meet with their teacher mentors to develop their sense of belonging and grow in their habits.  We also have a mentor group structure that creates the intentional space to come together as a community and focus on building connections and community habits.  Our school also uses restorative practices.  While our school model is intentionally designed to hear from students often about their connection and personal growth, we also believe in the power of measures and tools to hear from our students directly and to collect data to drive decisions about how to better support our students.  Twice a year students at Summit Shasta take a student survey where we ask about their sense of belonging and their perception of their relationship to the school and the adults in the building.  We also directly ask about student and community climate with questions about bullying and harassment.  Results of this survey suggest that most students feel that adults are treated with respect at our school.  Students also report high levels of belonging and low levels of reported bullying and harassment.  This data overlaps with reports we have from mentors about students in crises, inter and intra personal relationships.  It also maps to our relatively low number of suspensions and expulsions.  While we feel that most students feel belonging at our school, there are students who feel disconnected and report feelings of isolation from their peers and in some cases feeling bullied or harassed.  We take this data very seriously and actively work to tailor our habits-based curriculum, mentoring and community experience to address this.  We also train our mentors to identify student needs and to respond accordingly if students need additional support.|2019-06-20||Met|2019
43104390123794|Summit Public School: Tahoma|6|Summit Tahoma believes that physical and emotional safety are paramount to students being able to reach their long-term and short-term goals and meet our school's mission.  Our small, personalized model of teaching and learning is based in student relationships and community.  Our curriculum and class structure is designed to grow students in their content knowledge, cognitive skills, habits of success and purpose.  Each week our students meet with their teacher mentors to develop their sense of belonging and grow in their habits.  We also have a mentor group structure that creates the intentional space to come together as a community and focus on building connections and community habits.  Our school also uses restorative practices.  While our school model is intentionally designed to hear from students often about their connection and personal growth, we also believe in the power of measures and tools to hear from our students directly and to collect data to drive decisions about how to better support our students.  Twice a year students at Summit Tahoma take a student survey where we ask about their sense of belonging and their perception of their relationship to the school and the adults in the building.  We also directly ask about student and community climate with questions about bullying and harassment.  Results of this survey suggest that most students feel that adults are treated with respect at our school.  Students also report high levels of belonging and low levels of reported bullying and harassment.  This data overlaps with reports we have from mentors about students in crises, inter and intra personal relationships.  It also maps to our relatively low number of suspensions and expulsions.  While we feel that most students feel belonging at our school, there are students who feel disconnected and report feelings of isolation from their peers and in some cases feeling bullied or harassed.  We take this data very seriously and actively work to tailor our habits-based curriculum, mentoring and community experience to address this.  We also train our mentors to identify student needs and to respond accordingly if students need additional support.|2019-06-20||Met|2019
07617960133637|Summit Public School: Tamalpais|6|Summit Tam believes that physical and emotional safety are paramount to students being able to reach their long-term and short-term goals and meet our school's mission.  Our small, personalized model of teaching and learning is based in student relationships and community.  Our curriculum and class structure is designed to grow students in their content knowledge, cognitive skills, habits of success and purpose.  Each week our students meet with their teacher mentors to develop their sense of belonging and grow in their habits.  We also have a mentor group structure that creates the intentional space to come together as a community and focus on building connections and community habits.  Our school also uses restorative practices to build and maintain peace in the community.  While our school model is intentionally designed to hear from students often about their connection and personal growth, we also believe in the power of measures and tools to hear from our students directly and to collect data to drive decisions about how to better support our students.  Twice a year students at Summit Tam take a student survey where we ask about their sense of belonging and their perception of their relationship to the school and the adults in the building.  We also directly ask about student and community climate with questions about bullying and harassment.  Results of this survey suggest that most students feel that adults are treated with respect at our school.  Students also report high levels of belonging and low levels of reported bullying and harassment.  This data overlaps with reports we have from mentors about students in crises, inter and intra personal relationships.  It also maps to our relatively low number of suspensions and expulsions.  While we feel that most students feel belonging at our school, there are students who feel disconnected and report feelings of isolation from their peers and in some cases feeling bullied or harassed.  We take this data very seriously and actively work to promptly address student concerns as they arise. We proactively tailor our habits-based curriculum, mentoring and community experience to ensure multiple touchpoints for mentors to be made aware of student needs.  We train our mentors to identify student needs and to respond with broad support structures.|2019-06-20||Met|2019
54721730000000|Sundale Union Elementary|6|All results with the School's Healthy Choices Survey during the 2017-2018 school year 85% indicated students feeling safe at school and making healthy choices for themselves, in relation to Drug, Alcohol and Tobacco use.  Sundale's criteria for success is responses ranging from 80%-100% of students feeling safe and making positive choices.  Sundale is also researching a trauma based program/survey to administer to middle school students to better support/recognize students who are or have experienced trauma.|2019-10-22||Met|2019
54721810000000|Sunnyside Union Elementary|6|Sunnyside Union Elementary administered a Climate Survey was administered to students in Grade 5 and Grade 7 in October 2019. According to survey results, it was concluded that: 80% of the students surveyed feel safe at school All or Most of the time  69% enjoy coming to school All or Most of the time 77% of the students feel they are treated kindly by other students All or Most of the time 63% of the students feel they get to do interesting things at school All or Most of the time 51% of students feel staff make an effort to get to know them All or Most of the time 86% of students feel students are well behaved at school All or Most of the time 80% of students feel if they tell a staff member they are getting bullied they feel teachers will do something about it All or Most of the time 93% of students have not been hit or pushed by another student this school year 93% of students have not had any rumors or lies told about them or someone else 2% of students have brought a dangerous weapon to school 22% of the students saw the dangerous weapon  One area that Sunnyside staff has been working very hard on implementing for the last 2 school years is the social-emotional well being of students. The Sunnyside certificated and classified staff are receiving training on the importance of caring for all students and making an effort to get to know them. Currently 50% of students feel staff makes an effort to know them. We will continue to offer trainings and share these results with staff and stress the importance of making connections and relationships with students. Our goal would be that 100% KNOW without a doubt know that we truly care about each and every one of our students. Sunnyside currently has psychological services twice weekly in addition to a social worker and social worker intern to help students and staff build better relationships with students. Ensuring meeting social-emotional needs will continue to be a priority for all staff.  Previously an area of concern last year was student's feeling safe. This year, we had 80% of our students feeling staff All or Most of the time. This is a vast improvement from last year. But still an area that we will continue to work on and hopefully improve.|2019-10-29||Met|2019
43696900000000|Sunnyvale|6|1) SSD has a targeted focus on behavior and social-emotional learning (SEL).  Student safety and connectedness are addressed in LCAP Goal 2: Ensure school and classroom environments promote social-emotional well being. We use Positive Behavioral Interventions and Supports (PBIS) to maintain a positive school climate, and we use the Panorama Survey to evaluate students’ perceptions of school safety and connectedness. In grades 3-5, 69% of students report a strong sense of school connectedness, which is in the 90th percentile. Responses are consistent across ethnicities and genders. Our Latinx students, an area of focus district-wide, have a 67% positive response rate. In grades 6-8, we see a decline in school connectedness, with 44% responding positively, falling in the 20th percentile. In middle school, there is greater variability among ethnicities, with the lowest response rate (27%) among American Indian students and the highest (56%) among Asian Indian students. In school safety, 64% of our 3rd-5th graders respond positively, which is in the 70th percentile. An area of strength for upper elementary students is in online bullying. 86% respond favorably (meaning it is unlikely that they will be bullied online). An area for growth is in respect, as only 46% of students respond positively to a question regarding how often people are treated disrespectfully. Our Latinx students, who score near the district average in school connectedness, respond positively at lower rates for school safety (56% compared to an average of 64%). In grades 6-8, 58% of students responded positively on school safety, scoring in the 50th percentile. Pacific Islander students scored below the average at 48%, with Japanese students reporting the highest response at 68%. Areas of strength and growth at our middle schools mirror those from 3rd-5th graders, with 81% responding positively regarding online bullying and 32% responding positively to the question regarding disrespect. 2) These results indicate that while our focus on PBIS and SEL has been successful, we need to better facilitate our students’ transition to middle school to ensure they maintain the feelings of connectedness that will ensure student success. Continued focus on our Latinx students, to foster their feelings of safety at school, are essential in order to close the learning gap. 3) In addition to allowing us to monitor students’ growth along a wide variety of measures, Panorama also provides lesson plans for teachers to use to address any areas of need. Next steps for the school district include training teachers in the use of the Panorama data and resources to better meet our students’ needs.  Providing PD on the use of the resources will enable teachers to design targeted instruction focused on building students’ SEL skills, leading improved school climate and student achievement. In addition, an increased focus on restorative justice will enable all students to feel connected and safe at school.|2019-10-17||Met|2019
01751190000000|Sunol Glen Unified|6|As Sunol Glen is a very small school, serving only 290 K-8 grade students, we have created our own survey to administer to our 6-8 grade students each year in regards to their input and feelings about school.  We administer the survey during school time so that we can have input from 95-100% of our students participate.  In our most recent survey, students reported at 96% that they feel safe at school.  In regards to students' feelings of being connected to the school, 92% responded that they did feel connected or a strong connection to school.  This is also demonstrated by our attendance rate - we had 96% average daily attendance and less than 1% of chronic absenteeism.   We had 0 students drop out of middle school and less than 3% of our students were suspended throughout the year with zero expulsions.   The Sunol Glen staff has adopted several initiatives to address the climate of our school and the high priority of having our students feel safe and connected while they are in school.  These initiatives include a Kindness campaign that goes on throughout the school year and is highlighted during the week of February 10-14.  Additionally, we have adopted the precepts of Mindfulness and the Growth Mindset whereby we encourage students to be reflective and resilient.  Most recently, our school has engaged in a school-wide initiative of Social-Emotional Learning (SEL) including doing a school-wide writing prompts each week addressing an area of social-emotional growth.  We also participate in the national Red Ribbon Week and Anti-Bullying campaigns during the month of October.  All of these programs and initiatives are demonstrative of the LEA's prioritization of student engagement.|2019-10-08||Met|2019
49709614930350|Sunridge Charter|6|Data:  5th and 7th graders respond annually to a survey regarding school safety and connectedness.  This information was provided to faculty (April 4 & 11, 2019) and the Charter Council (March 12 & April 9, 2019).  100% of 5th and 7th graders reported they feel safe at school. 96% of 5th and 85% of 7th graders reported they "have good friends at school".  89% if 5th and 85% if 7th graders reported: "I am a valued part of my class". 100% of 5th and 95% of 7th graders reported they "know who to go to for help if I or someone else is being bullied or hurt at school". Meaning:  SunRidge continues to provide the benefits of a small school environment with attention to class meetings, playground supervision, buddy classes between older and younger grades, and support for conflict resolution and behavior management based on TRIBES and other social-emotional curriculum and practices.  Parents are informed when students are sent to the office for a behavior referral. Use:  The faculty and charter council is reviewing the discipline policy for the purpose of clarifying use and updating procedures.  The faculty is considering professional development that would help achieve the goal of unifying language school-wide regarding student support, behavior management and discipline.|2019-10-10||Met|2019
43104390124065|Sunrise Middle|6|School climate is gauged in the Healthy Kids Survey by examining student responses to questions in three categories:  School Engagement and Supports, School Safety, and Substance Use and Mental Health.  Across the three categories, students respond to prompts that probe nuances of student views in each area.  These responses are aggregated into a total of 23 response categories.  Sunrise collected responses from sixth, seventh and eighth graders.  The school is located in an impoverished neighborhood populated largely by immigrants of Hispanic background.  Most parents have a high school education or less. There is substantial homogeneity among students. 93% of Sunrise students are of mixed race.  91% are of Hispanic ethnicity.  76% speak Spanish at home.  56% are English language proficient and 44% are not proficient.  89% are Free and Reduced Price Lunch eligible.  The percentage of students responding affirmatively across the grades in the 23 response categories is as follows. Category:  School Engagement and Supports.  Feel school connectedness: 62%. Feel academically motivated:  86%. Were chronically truant: 0.66%. Feel caring adult relationships:  75%. Feel high expectations:  84%.  Feel participation is meaningful: 44%.  Facilities are kept up: 37%.  Parents are involved in school, 83%.  Category:  School Safety.  School safe or very safe:  72%.  Experienced harassment or bullying: 37%.  Had mean rumors or lies spread about you: 53%.  Been afraid of being beaten up:  18%.  Been in a physical fight:  19%.  Seen a weapon on campus:  24%.  Category:  Substance Use and Mental Health.  Currently use alcohol or drugs:  10%.  Currently use marijuana:  3%.  Been drunk or high at school 7 or more times:  5%.  Currently smoke cigarettes:  3%.  Currently use electronic cigarettes:  8%.  Have experienced chronic sadness or hopelessness:  36%.  Have considered suicide:  26%.  Meaning of results:  The data supplied by the Healthy Kids Survey are instructive but must also be viewed with some caution.  Spot checks with students after they responded to the survey revealed that, in many cases, the students did not understand at least some of the questions.  This is understandable given that nearly half of the students are not fluent in English.  Informally, we tried simplifying the language contained in some of the questions and administered the survey to a set of our students.  Response differences were large enough in some areas to suggest that we need to look at indicators in addition to the Healthy Kids Survey to gain an accurate perspective on student views.  Despite the language problem, the survey does suggest areas of strength and weakness.  Among the school’s strengths are that students feel motivated, that they feel adults have high expectations for them, that adults show that they care for the students, that their parents are involved with the school, and that they see the school as safe.|2019-10-14|Among the school’s weaknesses are instilling a sense of meaningful involvement, students experiencing harassment and bullying, weapons on campus, and students using drugs, and alcohol and smoking.  Also of concern is the percentage of students experiencing emotional problems.  The school is addressing these concerns.  Meaningful involvement has been increased by enhancing the role of student government in steering the direction of the school.   Students, for example, initiated the effort to power the school with solar panels.  Students set the theme around which learning will occur in the summer program.  Students have been trained in anti-harassment and anti-bullying interventions and act as leaders in diminishing all types of confrontations.  They are learning negotiation techniques as part of this campaign.  The school is a safe haven.  Presence of weapons is not allowed.  The school took the rare action of asking one student to leave after he ignored repeated warnings against bringing weapons to school.  To address substance abuse, the school joined the State’s Tobacco Use and Prevention Program.  Students learn effects of substance abuse.  The school is a non-smoking, non-vaping space.  To address emotional distress, the school has adopted Multi-Tiered Systems of Support, a broad program in which each student’s levels of stress across multiple domains are assessed and services that directly address the student’s needs are provided.|Met|2019
19647336019392|Superior Street Elementary|6|-Survey participation rates for students was 99 % -Superior were perceived to be a safe place by at least 87% of students -The percentage rate of superior students reporting being happy at school were 87%  -82% of superior students reported feeling like they are part of their school Superior is currently a Leader in Me School. The Leader in Me is Franklin Covey’s whole school transformation process. It teaches 21st century leadership and life skills to students and creates a culture of student empowerment based on the idea that every child can be a leader.The Leader in Me is aligned with best-in-class content and concepts practiced by global education thought leaders. It provides a logical, sequential and balanced process to help schools proactively design the culture that reflects their vision of the ideal school.Content from The 7 Habits of Highly Effective People is a key component of the overall The Leader in Me process. The 7 Habits is a synthesis of universal, timeless principles of personal and interpersonal effectiveness, such as responsibility, vision, integrity, teamwork, collaboration and renewal, which are common to all people and cultures. Instead of seeing children through the lens of a normal distribution curve, at Superior, we believe in The Leader in Me paradigm that every child is capable of being a leader. This paradigm changes everything. We further believe that it will be our honor and mission to help each student find their leadership potential. Superior Street Elementary is proud to be one of over 2,000 public, private, charter and magnet schools across 35 countries to have adopted The Leader in Me process.|2019-10-24||Met|2019
